Loadsheet_Number,Total_Pax,Y_Pax,Jump_Pax,Standby_Pax,Male_Pax,Female_Pax,Child_Pax,Infant_Pax,Total_Bags,Total_Bag_Weight_KG,Baggage_Weight_Type,Distribution_Type,Section,Capacity,Distribution
,83,83,0,NULL,55,26,2,0,93,825.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y0
,83,83,0,NULL,55,26,2,0,93,825.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y27
,124,124,0,NULL,71,50,3,1,145,1582.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y18
,124,124,0,NULL,71,50,3,1,145,1582.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y19
,124,124,0,NULL,71,50,3,1,145,1582.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y19
,124,124,0,NULL,71,50,3,1,145,1582.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y20
,124,124,0,NULL,71,50,3,1,145,1582.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y20
,124,124,0,NULL,71,50,3,1,145,1582.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y28
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y23
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y19
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y16
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y9
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y23
,129,129,0,NULL,66,48,15,2,93,1070.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y26
,129,129,0,NULL,66,48,15,2,93,1070.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y19
,129,129,0,NULL,66,48,15,2,93,1070.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y8
,129,129,0,NULL,66,48,15,2,93,1070.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y26
,129,129,0,NULL,66,48,15,2,93,1070.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y23
,129,129,0,NULL,66,48,15,2,93,1070.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y27
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y23
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y19
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y16
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y9
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y23
,120,120,0,NULL,71,46,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,120,120,0,NULL,71,46,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y23
,120,120,0,NULL,71,46,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y17
,120,120,0,NULL,71,46,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y16
,120,120,0,NULL,71,46,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y9
,120,120,0,NULL,71,46,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y23
,182,182,0,NULL,126,48,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,182,182,0,NULL,126,48,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,182,182,0,NULL,126,48,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y27
,182,182,0,NULL,126,48,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,182,182,0,NULL,126,48,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y27
,182,182,0,NULL,126,48,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y23
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y15
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y16
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y13
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y23
,183,183,0,NULL,126,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,183,183,0,NULL,126,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,183,183,0,NULL,126,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y27
,183,183,0,NULL,126,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,183,183,0,NULL,126,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y28
,183,183,0,NULL,126,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,185,185,0,NULL,93,71,21,4,145,1808.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,185,185,0,NULL,93,71,21,4,145,1808.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y29
,185,185,0,NULL,93,71,21,4,145,1808.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y29
,185,185,0,NULL,93,71,21,4,145,1808.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,185,185,0,NULL,93,71,21,4,145,1808.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,185,185,0,NULL,93,71,21,4,145,1808.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,183,183,0,NULL,126,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,183,183,0,NULL,126,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,183,183,0,NULL,126,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y27
,183,183,0,NULL,126,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,183,183,0,NULL,126,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y28
,183,183,0,NULL,126,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,185,185,0,NULL,93,71,21,4,182,2269.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,185,185,0,NULL,93,71,21,4,182,2269.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y29
,185,185,0,NULL,93,71,21,4,182,2269.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y29
,185,185,0,NULL,93,71,21,4,182,2269.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,185,185,0,NULL,93,71,21,4,182,2269.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,185,185,0,NULL,93,71,21,4,182,2269.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,127,127,0,NULL,66,46,15,2,95,1093.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y26
,127,127,0,NULL,66,46,15,2,95,1093.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y19
,127,127,0,NULL,66,46,15,2,95,1093.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y8
,127,127,0,NULL,66,46,15,2,95,1093.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y26
,127,127,0,NULL,66,46,15,2,95,1093.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y23
,127,127,0,NULL,66,46,15,2,95,1093.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y25
,63,63,0,NULL,41,22,0,0,56,586.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y11
,63,63,0,NULL,41,22,0,0,56,586.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y10
,63,63,0,NULL,41,22,0,0,56,586.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y8
,63,63,0,NULL,41,22,0,0,56,586.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y4
,63,63,0,NULL,41,22,0,0,56,586.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y10
,63,63,0,NULL,41,22,0,0,56,586.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y20
,184,184,0,NULL,127,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,184,184,0,NULL,127,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,184,184,0,NULL,127,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y27
,184,184,0,NULL,127,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,184,184,0,NULL,127,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,184,184,0,NULL,127,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y23
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y19
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y16
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y9
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y23
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y23
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y19
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y16
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y9
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y23
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y23
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y19
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y16
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y9
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y23
,124,124,0,NULL,66,56,2,3,80,1200.0,STANDARD,CKI_DISTRIBUTION,0A,Y12,Y0
,124,124,0,NULL,66,56,2,3,80,1200.0,STANDARD,CKI_DISTRIBUTION,0B,Y36,Y27
,124,124,0,NULL,66,56,2,3,80,1200.0,STANDARD,CKI_DISTRIBUTION,0C,Y30,Y25
,124,124,0,NULL,66,56,2,3,80,1200.0,STANDARD,CKI_DISTRIBUTION,0D,Y30,Y18
,124,124,0,NULL,66,56,2,3,80,1200.0,STANDARD,CKI_DISTRIBUTION,0E,Y30,Y26
,124,124,0,NULL,66,56,2,3,80,1200.0,STANDARD,CKI_DISTRIBUTION,0F,Y36,Y28
,127,127,0,NULL,67,58,2,3,80,1200.0,STANDARD,CKI_DISTRIBUTION,0A,Y12,Y0
,127,127,0,NULL,67,58,2,3,80,1200.0,STANDARD,CKI_DISTRIBUTION,0B,Y36,Y30
,127,127,0,NULL,67,58,2,3,80,1200.0,STANDARD,CKI_DISTRIBUTION,0C,Y30,Y25
,127,127,0,NULL,67,58,2,3,80,1200.0,STANDARD,CKI_DISTRIBUTION,0D,Y30,Y18
,127,127,0,NULL,67,58,2,3,80,1200.0,STANDARD,CKI_DISTRIBUTION,0E,Y30,Y26
,127,127,0,NULL,67,58,2,3,80,1200.0,STANDARD,CKI_DISTRIBUTION,0F,Y36,Y28
,184,184,0,NULL,127,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,184,184,0,NULL,127,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,184,184,0,NULL,127,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y27
,184,184,0,NULL,127,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,184,184,0,NULL,127,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,184,184,0,NULL,127,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y23
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y19
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y16
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y9
,122,122,0,NULL,71,48,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y23
,129,129,0,NULL,69,58,2,3,90,966.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y0
,129,129,0,NULL,69,58,2,3,90,966.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y32
,129,129,0,NULL,69,58,2,3,90,966.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y25
,129,129,0,NULL,69,58,2,3,90,966.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y18
,129,129,0,NULL,69,58,2,3,90,966.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y26
,129,129,0,NULL,69,58,2,3,90,966.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y28
,130,130,0,NULL,70,58,2,3,93,998.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y0
,130,130,0,NULL,70,58,2,3,93,998.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y33
,130,130,0,NULL,70,58,2,3,93,998.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y25
,130,130,0,NULL,70,58,2,3,93,998.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y18
,130,130,0,NULL,70,58,2,3,93,998.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y26
,130,130,0,NULL,70,58,2,3,93,998.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y28
,183,183,0,NULL,126,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,183,183,0,NULL,126,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,183,183,0,NULL,126,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y27
,183,183,0,NULL,126,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,183,183,0,NULL,126,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,183,183,0,NULL,126,49,8,7,140,1568.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,154,154,0,NULL,87,63,4,1,128,1416.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y25
,154,154,0,NULL,87,63,4,1,128,1416.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y26
,154,154,0,NULL,87,63,4,1,128,1416.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y20
,154,154,0,NULL,87,63,4,1,128,1416.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y27
,154,154,0,NULL,87,63,4,1,128,1416.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y25
,154,154,0,NULL,87,63,4,1,128,1416.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y31
,62,62,0,NULL,40,22,0,0,35,366.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y11
,62,62,0,NULL,40,22,0,0,35,366.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y10
,62,62,0,NULL,40,22,0,0,35,366.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y7
,62,62,0,NULL,40,22,0,0,35,366.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y4
,62,62,0,NULL,40,22,0,0,35,366.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y10
,62,62,0,NULL,40,22,0,0,35,366.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y20
,138,138,0,NULL,73,63,2,3,94,1012.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y0
,138,138,0,NULL,73,63,2,3,94,1012.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y33
,138,138,0,NULL,73,63,2,3,94,1012.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y29
,138,138,0,NULL,73,63,2,3,94,1012.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y22
,138,138,0,NULL,73,63,2,3,94,1012.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y26
,138,138,0,NULL,73,63,2,3,94,1012.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y28
,156,156,0,NULL,88,64,4,1,128,1419.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y25
,156,156,0,NULL,88,64,4,1,128,1419.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y26
,156,156,0,NULL,88,64,4,1,128,1419.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y21
,156,156,0,NULL,88,64,4,1,128,1419.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y28
,156,156,0,NULL,88,64,4,1,128,1419.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y25
,156,156,0,NULL,88,64,4,1,128,1419.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y31
,121,121,0,NULL,71,47,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y31
,121,121,0,NULL,71,47,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y23
,121,121,0,NULL,71,47,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y19
,121,121,0,NULL,71,47,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y16
,121,121,0,NULL,71,47,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y9
,121,121,0,NULL,71,47,3,0,83,915.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y23
,157,157,0,NULL,88,65,4,1,138,1530.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y25
,157,157,0,NULL,88,65,4,1,138,1530.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y26
,157,157,0,NULL,88,65,4,1,138,1530.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y21
,157,157,0,NULL,88,65,4,1,138,1530.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,157,157,0,NULL,88,65,4,1,138,1530.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y25
,157,157,0,NULL,88,65,4,1,138,1530.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y31
,153,153,0,NULL,97,53,3,0,94,901.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y30
,153,153,0,NULL,97,53,3,0,94,901.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y24
,153,153,0,NULL,97,53,3,0,94,901.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y21
,153,153,0,NULL,97,53,3,0,94,901.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y22
,153,153,0,NULL,97,53,3,0,94,901.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,153,153,0,NULL,97,53,3,0,94,901.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y26
,153,153,0,NULL,97,53,3,0,94,901.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y30
,153,153,0,NULL,97,53,3,0,94,901.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y24
,153,153,0,NULL,97,53,3,0,94,901.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y21
,153,153,0,NULL,97,53,3,0,94,901.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y22
,153,153,0,NULL,97,53,3,0,94,901.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,153,153,0,NULL,97,53,3,0,94,901.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y26
,162,162,0,NULL,87,69,6,1,100,969.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,162,162,0,NULL,87,69,6,1,100,969.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y28
,162,162,0,NULL,87,69,6,1,100,969.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y21
,162,162,0,NULL,87,69,6,1,100,969.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y24
,162,162,0,NULL,87,69,6,1,100,969.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y24
,162,162,0,NULL,87,69,6,1,100,969.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y33
,160,160,0,NULL,91,65,4,1,138,1530.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y25
,160,160,0,NULL,91,65,4,1,138,1530.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y27
,160,160,0,NULL,91,65,4,1,138,1530.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y23
,160,160,0,NULL,91,65,4,1,138,1530.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,160,160,0,NULL,91,65,4,1,138,1530.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y25
,160,160,0,NULL,91,65,4,1,138,1530.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y31
,164,164,0,NULL,89,69,6,1,100,969.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,164,164,0,NULL,89,69,6,1,100,969.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y28
,164,164,0,NULL,89,69,6,1,100,969.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y21
,164,164,0,NULL,89,69,6,1,100,969.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y24
,164,164,0,NULL,89,69,6,1,100,969.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y24
,164,164,0,NULL,89,69,6,1,100,969.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,165,165,0,NULL,90,69,6,1,100,964.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,165,165,0,NULL,90,69,6,1,100,964.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y28
,165,165,0,NULL,90,69,6,1,100,964.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y22
,165,165,0,NULL,90,69,6,1,100,964.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y24
,165,165,0,NULL,90,69,6,1,100,964.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y24
,165,165,0,NULL,90,69,6,1,100,964.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,171,171,0,NULL,94,71,6,1,108,1056.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,171,171,0,NULL,94,71,6,1,108,1056.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,171,171,0,NULL,94,71,6,1,108,1056.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y26
,171,171,0,NULL,94,71,6,1,108,1056.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y24
,171,171,0,NULL,94,71,6,1,108,1056.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y24
,171,171,0,NULL,94,71,6,1,108,1056.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,143,143,0,NULL,112,31,0,1,104,1020.0,ACTUAL,CKI_DISTRIBUTION,0A,Y30,Y15
,143,143,0,NULL,112,31,0,1,104,1020.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y27
,143,143,0,NULL,112,31,0,1,104,1020.0,ACTUAL,CKI_DISTRIBUTION,0C,Y35,Y28
,143,143,0,NULL,112,31,0,1,104,1020.0,ACTUAL,CKI_DISTRIBUTION,0D,Y36,Y32
,143,143,0,NULL,112,31,0,1,104,1020.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y18
,143,143,0,NULL,112,31,0,1,104,1020.0,ACTUAL,CKI_DISTRIBUTION,0F,Y30,Y23
,172,172,0,NULL,93,71,8,2,134,1509.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y31
,172,172,0,NULL,93,71,8,2,134,1509.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y27
,172,172,0,NULL,93,71,8,2,134,1509.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y24
,172,172,0,NULL,93,71,8,2,134,1509.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,172,172,0,NULL,93,71,8,2,134,1509.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y27
,172,172,0,NULL,93,71,8,2,134,1509.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y34
,172,172,0,NULL,93,71,8,2,134,1509.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y31
,172,172,0,NULL,93,71,8,2,134,1509.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y27
,172,172,0,NULL,93,71,8,2,134,1509.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y24
,172,172,0,NULL,93,71,8,2,134,1509.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,172,172,0,NULL,93,71,8,2,134,1509.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y27
